deserve	v	[[2], [], [], [4], []]	['值得、應得', '', '']
design	nv	[[1], [2], [], [2], [2]]	['設計', '', 'design']
designate	j	[[3], [], [], [], []]	['新任命的', '', '']
designate	v	[[3], [], [], [], []]	['指定、指派、標明', '', '']
designer	n	[[2], [2], [], [3], []]	['設計師', '', 'design']
desirable	j	[[2], [], [], [3], []]	['令人嚮往的', '', '']
desire	nv	[[1], [], [], [3], [2]]	['渴望', '', '']
desk	n	[[1], [], [15], [1], [1]]	['書桌', '', '']
despair	nv	[[2], [], [], [5], []]	['絕望', '', '']
desperate	j	[[2], [], [], [4], []]	['絕望的、極渴望的、不顧一切的', '', '']
despise	v	[[3], [], [], [6], []]	['鄙視、看不起', '', '']
despite	p	[[2], [4], [], [4], []]	['儘管', '', 'despite']
dessert	n	[[1], [], [], [3], [2]]	['甜點', '', '']
destination	n	[[2], [], [], [5], []]	['目的地', '', '']
destined	j	[[3], [], [], [6], []]	['注定的、預定的', '', '']
destiny	n	[[3], [], [], [5], []]	['命運', '', '']
destroy	v	[[2], [], [], [3], []]	['摧毀、破壞', '', '']
destruction	n	[[2], [], [], [4], []]	['摧毀、破壞', '', '']
destructive	j	[[2], [], [], [5], []]	['破壞性的', '', '']
detach	v	[[3], [], [], [6], []]	['拆卸、使分離、派遣', '', '']
detached	j	[[3], [], [], [], []]	['分離的；不帶感情的、超然的', '', '']
detail	nv	[[2], [], [], [2], []]	['細節；詳述', '', '']
detailed	j	[[2], [], [], [], []]	['詳細的', '', '']
detain	v	[[3], [], [], [6], []]	['拘留、耽擱', '', '']
detect	v	[[2], [8], [], [3], [2]]	['發現、查出', '', 'detect']
detectable	j	[[], [8], [], [], []]	['', '', 'detect']
detection	n	[[3], [8], [], [], []]	['偵查、探測', '', 'detect']
detective	jn	[[2], [], [], [4], []]	['偵探、警探；偵探的', '', '']
detective	n	[[], [8], [], [], []]	['', '', 'detect']
detector	n	[[], [8], [], [], []]	['', '', 'detect']
detention	n	[[3], [], [], [6], []]	['拘留、扣押、(作為懲罰的)課後留校', '', '']
deter	v	[[3], [], [], [6], []]	['阻止、威懾、使斷念', '', '']
detergent	jn	[[2], [], [], [], []]	['洗衣粉、清潔劑', '', '']
detergent	n	[[], [], [], [6], []]	['', '', '']
deteriorate	v	[[3], [], [], [], []]	['變壞、惡化', '', '']
deterioration	n	[[3], [], [], [], []]	['惡化', '', '']
determination	n	[[2], [], [], [4], []]	['決心', '', '']
determine	v	[[1], [], [], [3], []]	['決定、下決心', '', '']
devalue	v	[[3], [], [], [], []]	['(貨幣)貶值、貶低', '', '']
devastate	v	[[3], [], [], [], []]	['重創、摧毀、使震驚或悲痛', '', '']
devastating	j	[[3], [], [], [], []]	['毀滅性的、驚人的', '', '']
develop	v	[[1], [], [], [2], [2]]	['發展', '', '']
developed	j	[[3], [], [], [], []]	['先進的、已開發的、成熟的', '', '']
developer	n	[[3], [], [], [], []]	['開發商、開發者', '', '']
developing	j	[[3], [], [], [], []]	['發展中的、開發中的', '', '']
development	n	[[2], [], [], [2], []]	['發展、開發', '', '']
deviate	v	[[3], [8], [], [], []]	['偏離、脫軌', '', 'deviate']
deviation	n	[[], [8], [], [], []]	['', '', 'deviate']
device	n	[[2], [9], [], [4], []]	['裝置、設備', '', 'device']
devil	n	[[2], [], [], [3], []]	['惡魔', '', '']
devise	v	[[2], [], [], [4], []]	['發明、想出', '', '']
devote	v	[[2], [9], [], [4], []]	['致力、用於', '', 'devote']
devoted	j	[[2], [9], [], [], []]	['摯愛的、忠誠的、專心致志的', '', 'devote']
devotedly	b	[[], [9], [], [], []]	['', '', 'devote']
devotion	n	[[2], [9], [], [5], []]	['摯愛、忠誠、奉獻', '', 'devote']
devour	v	[[3], [], [], [6], []]	['狼吞虎嚥、吞噬、如飢似渴地讀', '', '']
dew	n	[[3], [], [], [4], []]	['露水', '', '']
diabetes	n	[[3], [], [], [6], []]	['糖尿病', '', '']
diagnose	v	[[3], [], [], [5], []]	['診斷', '', '']
diagnosis	n	[[3], [], [], [5], []]	['診斷', '', '']
diagram	n	[[3], [], [], [], []]	['圖表、示意圖', '', '']
diagram	nv	[[], [], [], [4], []]	['', '', '']
dial	nv	[[1], [], [], [2], [2]]	['撥號；撥號盤、錶面', '', '']
dialect	n	[[2], [], [], [5], []]	['方言', '', '']
dialog	n	[[2], [], [], [], []]	['對話', '= dialogue (British English)', '']
dialogue	n	[[], [], [], [2], []]	['', '', '']
diameter	n	[[3], [], [], [5], []]	['直徑', '', '']
diamond	n	[[1], [], [], [2], [2]]	['鑽石；菱形', '', '']
diaper	n	[[3], [], [], [5], []]	['尿布', '', '']
diary	n	[[1], [], [], [2], [2]]	['日記', '', '']
dictate	v	[[2], [], [], [6], []]	['口述、命令、支配', '', '']
dictation	n	[[2], [], [], [6], []]	['口述、聽寫', '', '']
dictator	n	[[3], [], [], [6], []]	['獨裁者', '', '']
dictatorship	n	[[3], [], [], [6], []]	['獨裁統治、獨裁國家', '', '']
dictionary	n	[[1], [], [], [1], [1]]	['字典', '', '']
did	vx	[[], [], [], [], ['1']]	['', '', '']
die	v	[[1], [], [], [1], [1]]	['死', '', '']
diesel	n	[[3], [], [], [6], []]	['柴油', '', '']
diet	jnv	[[1], [], [], [], [2]]	['飲食、節食；節食；飲食的、節食的', '', '']
diet	nv	[[], [], [], [2], []]	['', '', '']
differ	v	[[2], [], [], [4], []]	['不同', '', '']
difference	n	[[1], [], [], [2], [2]]	['差別', '', '']
different	j	[[1], [], [20], [1], [1]]	['不同的', '', '']
differentiate	v	[[3], [7], [], [6], []]	['區分、使不同', '', 'differentiate']
differentiation	n	[[], [7], [], [], []]	['', '', 'differentiate']
difficult	j	[[1], [], [], [1], [1]]	['困難的', '', '']
difficulty	n	[[1], [], [], [2], [2]]	['困難', '', '']
diffuse	v	[[3], [], [], [], []]	['擴散、散佈、(光)漫射', '', '']
dig	nv	[[], [], [], [1], []]	['', '', '']
dig	v	[[1], [], [], [], [1]]	['挖', '', '']
digest	n	[[2], [], [], [], []]	['文摘、摘要', '', '']
digest	nv	[[], [], [], [4], []]	['', '', '']
digest	v	[[2], [], [], [], []]	['消化、領悟', '', '']
digestion	n	[[2], [], [], [5], []]	['消化', '', '']
digit	n	[[2], [], [], [], []]	['數字、位數', '', '']
digital	j	[[2], [], [], [4], []]	['數位的', '', '']
dignity	n	[[2], [], [], [4], []]	['尊嚴、莊重', '', '']
dilemma	n	[[3], [], [], [5], []]	['困境', '', '']
diligence	n	[[2], [], [], [4], []]	['勤奮、用功', '', '']
diligent	j	[[1], [], [], [4], [2]]	['勤奮的', '', '']
dilute	jv	[[3], [], [], [], []]	['稀釋、削弱；稀釋的', '', '']
dim	jv	[[2], [], [], [3], []]	['暗淡的、模糊的；使變暗', '', '']
dime	n	[[2], [], [], [3], []]	['十分錢', '', '']
dimension	n	[[3], [4], [], [5], []]	['尺寸；方面、面向', '', 'dimension']
dimensional	j	[[], [4], [], [], []]	['', '', 'dimension']
diminish	v	[[3], [9], [], [5], []]	['減少、削弱、貶損', '', 'diminish']
diminution	n	[[], [9], [], [], []]	['', '', 'diminish']
dine	v	[[2], [], [], [3], []]	['用餐', '', '']
dining room	n	[[1], [], [15], [], [1]]	['餐廳、飯廳', '', '']
dinner	n	[[1], [], [10], [1], [1]]	['晚餐', '', '']
dinosaur	n	[[1], [], [], [3], [2]]	['恐龍', '', '']
dip	nv	[[2], [], [], [3], []]	['浸泡、蘸', '', '']
diploma	n	[[2], [], [], [4], []]	['學位證書、文憑', '', '']
diplomacy	n	[[3], [], [], [6], []]	['外交、外交技巧', '', '']
diplomat	n	[[1], [], [], [4], [2]]	['外交官', '', '']
diplomatic	j	[[3], [], [], [5], []]	['外交的、圓滑的', '', '']
direct	bjv	[[], [], [], [2], []]	['', '', '']
direct	j	[[1], [], [], [], [2]]	['直接的', '', '']
direct	v	[[1], [], [], [], [2]]	['針對、指揮', '', '']
direction	n	[[1], [], [], [2], [2]]	['方向', '', '']
directive	n	[[3], [], [], [6], []]	['指令、命令', '', '']
director	n	[[1], [], [], [2], []]	['導演、主管', '', '']
directory	n	[[3], [], [], [5], []]	['目錄、指南', '', '']
dirt	n	[[2], [], [], [3], []]	['塵土', '', '']
dirty	j	[[], [], [20], [], []]	['髒的', '', '']
dirty	jv	[[1], [], [], [1], [1]]	['髒的；弄髒', '', '']
disability	n	[[3], [], [], [4], []]	['缺陷、障礙', '', '']
disable	v	[[3], [], [], [6], []]	['使喪失能力、使無效或不能運轉', '', '']
disabled	j	[[2], [], [], [], []]	['有殘疾的', '', '']
disadvantage	nv	[[2], [], [], [4], []]	['缺點、不利；使處於不利地位', '', '']
disadvantaged	j	[[2], [], [], [], []]	['弱勢的、貧困的', '', '']
disagree	v	[[2], [], [], [2], []]	['不同意', '', '']
disagreement	n	[[3], [], [], [2], []]	['意見不一、分歧', '', '']
disappear	v	[[1], [], [], [2], [2]]	['消失', '', '']
disappoint	v	[[2], [], [], [4], []]	['使失望', '', '']
disappointment	n	[[2], [], [], [4], []]	['失望、沮喪', '', '']
disapproval	n	[[2], [], [], [], []]	['不贊成、反對', '', '']
disapprove	v	[[2], [], [], [5], []]	['不贊成、反對', '', '']
disaster	n	[[2], [], [], [4], []]	['災難', '', '']
disastrous	j	[[3], [], [], [6], []]	['災難性的、完全失敗的', '', '']
disbelief	n	[[3], [], [], [6], []]	['不信、懷疑', '', '']
disc	n	[[], [], [], [3], []]	['', '', '']
discard	nv	[[2], [], [], [6], []]	['丟棄；被拋棄的人或物', '', '']
discern	v	[[3], [], [], [], []]	['識別、察覺出、分辨出', '', '']
discharge	nv	[[3], [], [], [6], []]	['准許(某人)離開、排出、放電', '', '']
disciple	n	[[3], [], [], [6], []]	['信徒、追隨者', '', '']
disciplinary	j	[[3], [], [], [6], []]	['紀律的、懲戒的', '', '']
discipline	n	[[2], [], [], [], []]	['紀律、訓練', '', '']
discipline	nv	[[], [], [], [4], []]	['', '', '']
discipline	v	[[2], [], [], [], []]	['(使有)紀律、訓練、懲戒', '', '']
disclose	v	[[3], [], [], [5], []]	['揭露、使顯露', '', '']
disclosure	n	[[3], [], [], [6], []]	['揭露、公開(的事情)', '', '']
discomfort	n	[[3], [], [], [], []]	['不舒服、不自在', '', '']
discomfort	nv	[[], [], [], [6], []]	['', '', '']
disconnect	v	[[2], [], [], [5], []]	['切斷、使分離', '', '']
discount	nv	[[2], [], [], [3], []]	['折扣；打折、排除', '', '']
discourage	v	[[2], [], [], [4], []]	['使灰心、阻止', '', '']
discouragement	n	[[], [], [], [4], []]	['', '', '']
discourse	n	[[], [], [], [5], []]	['', '', '']
discover	v	[[1], [], [], [2], [2]]	['發現', '', '']
discovery	n	[[2], [], [], [2], []]	['發現', '', '']
discredit	nv	[[3], [], [], [], []]	['名譽受損', '', '']
discreet	j	[[3], [], [], [6], []]	['謹慎的、考慮周延的', '', '']
discrepancy	n	[[3], [], [], [], []]	['差異、不一致', '', '']
discrete	j	[[3], [5], [], [], []]	['分離的', '', 'discrete']
discretely	b	[[], [5], [], [], []]	['', '', 'discrete']
discretion	n	[[3], [5], [], [], []]	['決定權、判斷力', '', 'discrete']
discretionary	n	[[], [5], [], [], []]	['', '', 'discrete']
discriminate	jv	[[], [6], [], [], []]	['', '', 'discriminate']
discriminate	v	[[3], [], [], [5], []]	['辨別；歧視', '', '']
discriminating	j	[[], [6], [], [], []]	['', '', 'discriminate']
discrimination	n	[[3], [6], [], [5], []]	['歧視；辨別能力', '', 'discriminate']
discuss	v	[[1], [], [], [2], [2]]	['討論', '', '']
discussion	n	[[1], [], [], [2], [2]]	['討論', '', '']
disease	n	[[2], [], [], [2], []]	['疾病', '', '']
disestablish	v	[[], [1], [], [], []]	['', '', 'establish']
disestablishment	n	[[], [1], [], [], []]	['', '', 'establish']
disgrace	nv	[[3], [], [], [6], []]	['恥辱、丟臉(的人或事)；丟臉', '', '']
disgraceful	j	[[3], [], [], [], []]	['可恥的、不光彩的', '', '']
disguise	nv	[[2], [], [], [4], []]	['偽裝、掩飾', '', '']
disgust	nv	[[2], [], [], [4], []]	['厭惡、反感', '', '']
dish	n	[[1], [], [33], [], [1]]	['盤、菜餚', '', '']
dish	nv	[[], [], [], [1], []]	['', '', '']
dishonest	j	[[1], [], [], [3], [2]]	['不誠實的', '', '']
disintegrate	v	[[3], [], [], [], []]	['碎裂、崩潰瓦解', '', '']
disk	n	[[2], [], [], [3], []]	['磁碟、光碟、圓盤', '= disc (British English)', '']
dislike	nv	[[2], [], [], [3], []]	['不喜歡', '', '']
dismantle	v	[[3], [], [], [], []]	['拆解(機器或結構)、廢除', '', '']
dismay	nv	[[3], [], [], [6], []]	['沮喪、失望', '', '']
dismiss	v	[[2], [], [], [4], []]	['解散、解雇、不考慮', '', '']
dismissal	n	[[3], [], [], [], []]	['解雇、不予考慮、駁回', '', '']
disorder	n	[[2], [], [], [], []]	['障礙、失調；騷動', '', '']
disorder	nv	[[], [], [], [4], []]	['', '', '']
dispatch	n	[[3], [], [], [], []]	['快訊', '= despatch (British English)', '']
dispatch	nv	[[3], [], [], [], []]	['派遣、發送', '= despatch (British English)', '']
dispensable	j	[[3], [], [], [6], []]	['可有可無的、不重要的', '', '']
dispense	v	[[3], [], [], [6], []]	['分發、提供、配藥', '', '']
disperse	v	[[3], [], [], [], []]	['驅散、散開、傳播', '', '']
displace	v	[[3], [8], [], [], []]	['取代、迫使離開、移開', '', 'displace']
displacement	n	[[], [8], [], [], []]	['', '', 'displace']
display	nv	[[2], [6], [], [2], []]	['陳列、展示', '', 'display']
displease	v	[[3], [], [], [], []]	['使不高興', '', '']
disposable	j	[[], [7], [], [], []]	['', '', 'dispose']
disposable	jn	[[3], [], [], [6], []]	['拋棄式的；拋棄式物品', '', '']
disposal	n	[[3], [7], [], [6], []]	['處理、清除、處置權', '', 'dispose']
dispose	v	[[3], [7], [], [6], []]	['配置、處理、使傾向於', '', 'dispose']
disposition	n	[[3], [], [], [], []]	['性情、傾向', '', '']
disproportion	n	[[], [3], [], [], []]	['', '', 'proportion']
disproportionate	j	[[], [3], [], [], []]	['', '', 'proportion']
disproportionately	b	[[], [3], [], [], []]	['', '', 'proportion']
dispute	nv	[[2], [], [], [4], []]	['爭論、爭執', '', '']
disregard	nv	[[3], [], [], [], []]	['不顧、漠視', '', '']
disrupt	v	[[3], [], [], [5], []]	['擾亂、中斷', '', '']
dissatisfaction	n	[[2], [], [], [], []]	['不滿', '', '']
dissent	n	[[], [], [], [6], []]	['', '', '']
dissent	nv	[[3], [], [], [], []]	['異議、持不同意見', '', '']
dissident	jn	[[3], [], [], [], []]	['持不同政見者；持不同政見的', '', '']
dissimilar	j	[[], [1], [], [], []]	['', '', 'similar']
dissipate	v	[[3], [], [], [], []]	['消散、消磨、揮霍', '', '']
dissolve	v	[[2], [], [], [5], []]	['溶解；解散、解除', '', '']
dissuade	v	[[3], [], [], [], []]	['勸阻', '', '']
distance	n	[[1], [], [], [2], [2]]	['距離', '', '']
distant	j	[[2], [], [], [2], [2]]	['遙遠的、冷漠的', '', '']
distill	v	[[3], [], [], [], []]	['蒸餾、濃縮', '= distil (British English)', '']
distinct	j	[[2], [2], [], [4], []]	['不同的、明顯的', '', 'distinct']
distinction	n	[[2], [2], [], [5], []]	['差別；優秀', '', 'distinct']
distinctive	j	[[3], [2], [], [5], []]	['有特色的', '', 'distinct']
distinctively	b	[[], [2], [], [], []]	['', '', 'distinct']
distinctly	b	[[], [2], [], [], []]	['', '', 'distinct']
distinguish	v	[[2], [], [], [4], []]	['區分、顯出特色', '', '']
distinguished	j	[[2], [], [], [4], []]	['卓越的、著名的', '', '']
distort	v	[[3], [9], [], [], []]	['使變形、曲解', '', 'distort']
distortion	n	[[], [9], [], [], []]	['', '', 'distort']
distract	v	[[3], [], [], [5], []]	['使分心', '', '']
distraction	n	[[3], [], [], [6], []]	['分散注意力的事、消遣', '', '']
distress	nv	[[3], [], [], [6], []]	['苦惱、危難；使苦惱', '', '']
distribute	v	[[2], [1], [], [4], []]	['分配、發送', '', 'distribute']
distributed	j	[[3], [1], [], [], []]	['[電腦]分散式的、分布的', '', 'distribute']
distribution	n	[[2], [1], [], [4], []]	['分配、發送', '', 'distribute']
distributional	j	[[], [1], [], [], []]	['', '', 'distribute']
distributive	j	[[], [1], [], [], []]	['', '', 'distribute']
distributor	n	[[3], [1], [], [], []]	['經銷商', '', 'distribute']
district	n	[[2], [], [], [4], []]	['地區、行政區', '', '']
distrust	nv	[[2], [], [], [], []]	['不信任', '', '']
disturb	v	[[2], [], [], [4], []]	['打擾、妨礙', '', '']
disturbance	n	[[2], [], [], [6], []]	['干擾、騷動', '', '']
disturbed	j	[[3], [], [], [], []]	['有精神病的、不幸的、心煩的', '', '']
disturbing	j	[[3], [], [], [], []]	['令人不安的、引起煩惱的', '', '']
ditch	n	[[2], [], [], [], []]	['水溝', '', '']
ditch	nv	[[], [], [], [3], []]	['', '', '']
ditch	v	[[2], [], [], [], []]	['丟棄', '', '']
dive	nv	[[2], [], [], [3], []]	['跳水、潛水', '', '']
diverse	j	[[3], [6], [], [4], []]	['多元的、不同的', '', 'diverse']
diversely	b	[[], [6], [], [], []]	['', '', 'diverse']
diversification	n	[[], [6], [], [], []]	['', '', 'diverse']
diversify	v	[[3], [6], [], [6], []]	['使多樣化', '', 'diverse']
diversion	n	[[3], [], [], [6], []]	['分散注意力之物；消遣、娛樂', '', '']
diversity	n	[[3], [6], [], [4], []]	['差異、多樣性', '', 'diverse']
divert	v	[[3], [], [], [6], []]	['使轉向、改道、使分心', '', '']
divide	nv	[[], [], [], [2], []]	['', '', '']
divide	v	[[1], [], [], [], [2]]	['分開、劃分', '', '']
dividend	n	[[3], [], [], [6], []]	['股利', '', '']
divine	j	[[2], [], [], [4], []]	['神的、神聖的、絕妙的', '', '']
division	n	[[1], [], [], [2], []]	['分開；部門', '', '']
divorce	nv	[[2], [], [], [4], []]	['離婚', '', '']
dizzy	j	[[1], [], [], [3], [2]]	['頭暈的', '', '']
do	v	[[1], [], [23], [], [1]]	['做', '', '']
do	vx	[[], [], [], [1], []]	['', '', '']
do	x	[[1], [], [5], [], [1]]	['助動詞', '', '']
doc	n	[[], [], [], [1], []]	['', '', '']
dock	nv	[[2], [], [], [3], []]	['碼頭；停靠碼頭', '', '']
doctor	n	[[1], [], [19], [1], [1]]	['醫生、博士', '', '']
doctrine	n	[[3], [], [], [5], []]	['教義、信條', '', '']
document	n	[[1], [], [], [], []]	['文件', '', '']
document	nv	[[], [3], [], [5], []]	['', '', 'document']
documentary	jn	[[3], [], [], [5], []]	['紀錄片；紀實的、文書的', '', '']
documentation	n	[[], [3], [], [], []]	['', '', 'document']
dodge	nv	[[3], [], [], [4], []]	['躲避、閃躲', '', '']
dodge ball	n	[[1], [], [], [], [2]]	['躲避球', '', '']
does	vx	[[], [], [], [], ['1']]	['', '', '']
dog	n	[[1], [], [3], [1], [1]]	['狗', '', '']
doll	n	[[1], [], [32], [1], [1]]	['玩偶', '', '']
dollar	n	[[1], [], [17], [1], [1]]	['元', '= buck', '']
dolphin	n	[[1], [], [], [3], [2]]	['海豚', '', '']
domain	n	[[3], [6], [], [5], []]	['領域、範圍', '', 'domain']
dome	n	[[3], [], [], [], []]	['圓屋頂、穹頂', '', '']
dome	nv	[[], [], [], [5], []]	['', '', '']
domestic	j	[[2], [4], [], [2], []]	['家庭的；國內的', '', 'domestic']
domestically	b	[[], [4], [], [], []]	['', '', 'domestic']
domesticate	v	[[], [4], [], [], []]	['', '', 'domestic']
domestics	n	[[], [4], [], [], []]	['', '', 'domestic']
dominance	n	[[], [3], [], [], []]	['', '', 'dominate']
dominant	j	[[2], [3], [], [4], []]	['主要的、佔優勢的', '', 'dominate']
dominate	v	[[2], [3], [], [4], []]	['支配、統治、佔首要地位', '', 'dominate']
domination	n	[[], [3], [], [], []]	['', '', 'dominate']
donate	v	[[2], [], [], [5], []]	['捐贈', '', '']
donation	n	[[3], [], [], [5], []]	['捐贈(物)', '', '']
done	vx	[[], [], [], [], ['1']]	['', '', '']
donkey	n	[[1], [], [], [3], [2]]	['驢', '', '']
donor	jn	[[3], [], [], [], []]	['捐贈者、器官捐獻者', '', '']
donor	n	[[], [], [], [5], []]	['', '', '']
doom	n	[[3], [], [], [], []]	['厄運、死亡', '', '']
doom	nv	[[], [], [], [6], []]	['', '', '']
doom	v	[[3], [], [], [], []]	['注定(失敗)', '', '']
doomed	j	[[3], [], [], [], []]	['注定失敗的', '', '']
door	n	[[1], [], [15], [1], [1]]	['門', '', '']
doorstep	n	[[3], [], [], [], []]	['門階', '', '']
doorway	n	[[3], [], [], [5], []]	['門口', '', '']
dorm	n	[[], [], [], [6], []]	['', '', '']
dormitory	n	[[2], [], [], [6], []]	['宿舍', '= dorm', '']
dosage	n	[[3], [], [], [], []]	['(藥)劑量', '', '']
dose	n	[[2], [], [], [], []]	['一劑', '', '']
dose	nv	[[], [], [], [3], []]	['', '', '']
dot	n	[[1], [], [], [], [1]]	['小圓點', '', '']
dot	nv	[[], [], [], [2], []]	['', '', '']
double	bjnv	[[], [], [], [2], []]	['', '', '']
double	jnv	[[1], [], [], [], [2]]	['雙重的；加倍；兩倍', '', '']
double tenth day	n	[[1], [], [], [], []]	['雙十節', '', '']
doubt	nv	[[1], [], [], [2], [2]]	['疑慮；懷疑、對…不確信', '', '']
doubtful	j	[[2], [], [], [3], []]	['懷疑的、不確定的、不太可能的', '', '']
doubtless	b	[[3], [], [], [], []]	['無疑地、必定地', '', '']
dough	n	[[3], [], [], [5], []]	['麵糰', '', '']
doughnut	n	[[1], [], [], [3], [2]]	['甜甜圈', '= donut', '']
dove	n	[[2], [], [], [2], []]	['鴿子', '', '']
down	bjnpv	[[], [], [], [1], []]	['', '', '']
down	bp	[[1], [], [], [], [1]]	['向下；在下方', '', '']
down	j	[[1], [], [], [], [1]]	['情緒低落', '', '']
down	n	[[1], [], [], [], [1]]	['羽絨', '', '']
download	v	[[1], [], [], [2], [1]]	['下載', '', '']
downstairs	bj	[[1], [], [], [], [2]]	['朝樓下、在樓下；樓下的', '', '']
downstairs	bjn	[[], [], [], [2], []]	['', '', '']
downtown	bjn	[[1], [], [], [3], [2]]	['往市區；市區的；市區', '', '']
downward	b	[[2], [], [], [6], []]	['向下', '', '']
downwards	b	[[], [], [], [6], []]	['', '', '']
doze	nv	[[2], [], [], [6], []]	['打瞌睡、小睡', '', '']
dozen	n	[[1], [], [], [1], [1]]	['一打', '', '']
dr.	n	[[], [], [], [], [1]]	['', '', '']
draft	n	[[2], [], [], [], []]	['草稿', '', '']
draft	nv	[[], [5], [], [4], []]	['', '', 'draft']
draft	v	[[2], [], [], [], []]	['起草、草擬；徵召入伍、徵募', '', '']
drag	n	[[2], [], [], [], []]	['令人厭煩的事', '', '']
drag	nv	[[], [], [], [3], []]	['', '', '']
drag	v	[[2], [], [], [], []]	['拖、拉', '', '']
dragon	n	[[1], [], [], [2], [2]]	['龍', '', '']
dragon boat festival	n	[[1], [], [14], [], []]	['端午節', '', '']
dragonfly	n	[[2], [], [], [3], []]	['蜻蜓', '', '']
drain	nv	[[2], [], [], [3], []]	['排出液體；排水管', '', '']
drainage	n	[[3], [], [], [], []]	['排水系統', '', '']
drama	n	[[1], [8], [], [2], [2]]	['戲劇', '', 'drama']
dramatic	j	[[2], [8], [], [3], []]	['戲劇(性)的', '', 'drama']
dramatically	b	[[], [8], [], [], []]	['', '', 'drama']
dramatist	n	[[], [8], [], [], []]	['', '', 'drama']
dramatization	n	[[], [8], [], [], []]	['', '', 'drama']
dramatize	v	[[], [8], [], [], []]	['', '', 'drama']
drape	n	[[3], [], [], [], []]	['(窗)簾', '', '']
drape	v	[[3], [], [], [], []]	['披、垂掛', '', '']
drastic	j	[[3], [], [], [6], []]	['猛烈的、嚴厲的', '', '']
draught	n	[[], [], [], [6], []]	['', '', '']
draw	nv	[[], [], [], [1], []]	['', '', '']
draw	v	[[1], [], [30], [], [1]]	['畫', '', '']
drawback	n	[[3], [], [], [], []]	['缺點、不利條件', '', '']
drawer	n	[[1], [], [], [2], [1]]	['抽屜', '', '']
drawing	n	[[], [], [], [2], []]	['', '', '']
dread	nv	[[2], [], [], [4], []]	['擔心、懼怕', '', '']
dreadful	j	[[2], [], [], [5], []]	['可怕的、糟糕的', '', '']
dream	n	[[], [], [22], [], []]	['夢', '', '']
dream	nv	[[1], [], [], [1], [1]]	['夢；作夢', '', '']
dreary	j	[[3], [], [], [], []]	['陰鬱的、沉悶的', '', '']
dress	n	[[], [], [6], [], []]	['洋裝', '', '']
dress	nv	[[1], [], [], [1], [1]]	['著裝；洋裝', '', '']
dressed	j	[[2], [], [], [], []]	['穿好衣服的、打扮好的', '', '']
dresser	n	[[1], [], [], [6], [2]]	['斗櫃、衣櫃、梳妝台', '', '']
dressing	n	[[3], [], [], [6], []]	['穿戴；(拌沙拉等的)調味醬', '', '']
drift	nv	[[2], [], [], [4], []]	['漂流、漂泊', '', '']
drill	nv	[[2], [], [], [4], []]	['鑽(頭)、鑽孔；演習、訓練、反覆練習', '', '']
drink	nv	[[1], [], [], [1], [1]]	['喝；飲料', '', '']
drink	v	[[], [], [10], [], []]	['喝', '', '']
drip	nv	[[2], [], [], [3], []]	['滴下；水滴、滴水聲', '', '']
drive	nv	[[1], [], [], [1], [1]]	['開車；車程', '', '']
drive	v	[[], [], [35], [], []]	['開車', '', '']
driver	n	[[1], [], [19], [1], [1]]	['駕駛員', '', '']
driveway	n	[[3], [], [], [5], []]	['車道', '= drive (road)', '']
drizzle	nv	[[3], [], [], [], []]	['毛毛雨;下毛毛雨', '', '']
drop	nv	[[1], [], [], [1], [1]]	['使滴落、丟下、下降；(一)滴', '', '']
drought	n	[[2], [], [], [5], []]	['乾旱', '', '']
drown	v	[[2], [], [], [3], []]	['溺死、淹沒', '', '']
drowsy	j	[[2], [], [], [4], []]	['昏昏欲睡的', '', '']
drug	n	[[1], [], [], [], []]	['藥品、毒品', '', '']
drug	nv	[[], [], [], [2], []]	['', '', '']
drugstore	n	[[1], [], [], [3], [2]]	['藥局', '', '']
drum	n	[[1], [], [32], [], [1]]	['鼓', '', '']
drum	nv	[[], [], [], [1], []]	['', '', '']
drunk	jn	[[2], [], [], [3], []]	['酒醉的；醉漢', '', '']
dry	jv	[[1], [], [], [1], [1]]	['乾的；弄乾', '', '']
dryer	n	[[1], [], [], [2], [2]]	['烘乾機、吹風機', '', '']
dual	j	[[3], [], [], [6], []]	['兩的、雙重的', '', '']
dub	v	[[3], [], [], [], []]	['把…稱為、起綽號；配音', '', '']
dubious	j	[[3], [], [], [6], []]	['懷疑的、可疑的、未定的', '', '']
duck	n	[[1], [], [10], [], [1]]	['鴨', '', '']
duck	nv	[[], [], [], [1], []]	['', '', '']
duckling	n	[[2], [], [], [], []]	['小鴨', '', '']
due	bjn	[[], [], [], [2], []]	['', '', '']
due	j	[[2], [], [], [], []]	['到期的、預計的', '', '']
dull	j	[[2], [], [], [], []]	['枯燥乏味的、沒有光澤的', '', '']
dull	jv	[[], [], [], [2], []]	['', '', '']
dumb	j	[[1], [], [], [3], [2]]	['(口語)傻的、愚蠢的', '', '']
dump	nv	[[2], [], [], [3], []]	['傾倒、拋棄；垃圾場', '', '']
dumpling	n	[[1], [], [10], [3], [2]]	['餃子', '', '']
duplicate	jnv	[[3], [], [], [], []]	['複製；複製品；複製的', '', '']
durable	j	[[2], [], [], [4], []]	['耐用的、持久的', '', '']
duration	n	[[2], [9], [], [6], []]	['持續期間', '', 'duration']
during	p	[[1], [], [], [1], [1]]	['在…期間', '', '']
dusk	n	[[2], [], [], [6], []]	['黃昏', '', '']
dust	nv	[[2], [], [], [3], []]	['灰塵、塵土；擦去灰塵', '', '']
